technique,case_id,state,runtime_avg,runtime_cnf
IAS,HKA,{'edge7'},0.04008213678995768, 0.012581068473427525
OCC,HKA,{'edge7'},0.06390865643819173, 0.03247026031304029
IASR,HL,{'edge40'},0.10994092623392741, 0.021172616422979705
IAS,HL,{'edge40'},0.059479872385660805, 0.011099710061120129
OCC,HL,{'edge40'},0.0842750867207845, 0.00971952611200847
IASR,HLA,{'edge30'},0.08263524373372395, 0.004073394317423404
IAS,HLA,{'edge30'},0.045396645863850914, 0.017254851019022282
OCC,HLA,{'edge30'},0.05312506357828776, 0.015390126456963792
IASR,HM,{'edge10'},0.06940388679504395, 0.008460879926533032
IAS,HM,{'edge10'},0.04638401667277018, 0.021720961718216192
OCC,HM,{'edge10'},0.06619747479756673, 0.011346785375058628
IASR,HMA,{'edge4'},0.008332411448160807, 0.007983087203023818
IAS,HMA,{'edge4'},0.005136251449584961, 0.003006714851711619
OCC,HMA,{'edge4'},0.00033346811930338543, 0.0014347975137873497
IASR,HN,{'edge6'},0.1852139631907145, 0.00809610608853377
IAS,HN,{'edge6'},0.08731325467427571, 0.022817895420882937
OCC,HN,{'edge6'},0.1975871721903483, 0.044791919548867916
IASR,HNA,{'edge41'},0.18272995948791504, 0.022671321614724113
IAS,HNA,{'edge41'},0.10456387201944987, 0.0183949494910584
OCC,HNA,{'edge41'},0.22174708048502603, 0.01755009994843102
IASR,HO,{'edge41'},0.17420665423075357, 0.020112213673467105
IAS,HO,{'edge41'},0.0670769214630127, 0.04704070556501764
OCC,HO,{'edge41'},0.15553593635559082, 0.02418723657408903
IASR,HP,{'edge10'},0.03180154164632162, 0.006021712390755828
IAS,HP,{'edge10'},0.017332951227823894, 0.0064254382142630555
OCC,HP,{'edge10'},0.021159013112386067, 0.003247365179716366
IASR,HQ,{'edge10'},0.024665037790934246, 0.013678081224465394
IAS,HQ,{'edge10'},0.014333645502726236, 0.012244088961201004
OCC,HQ,{'edge10'},0.01916082700093587, 0.009693401224728351
IASR,HR,{'edge10'},0.023192803064982098, 0.0019285708508567528
IAS,HR,{'edge10'},0.014307657877604166, 0.006156332562293272
OCC,HR,{'edge10'},0.017723639806111652, 0.006388872850303594
IASR,HS,{'edge10'},0.10126113891601562, 0.030970684871868086
IAS,HS,{'edge10'},0.05880546569824219, 0.003706520710054975
OCC,HS,{'edge10'},0.10491482416788737, 0.010476787846907176
IASR,HT,{'edge41'},0.03466502825419108, 0.013867523190328846
IAS,HT,{'edge41'},0.01768183708190918, 0.005282566226743229
OCC,HT,{'edge41'},0.030629634857177734, 0.010337844175473431
IASR,HU,{'edge4'},0.008001248041788736, 0.002545308871739603
IAS,HU,{'edge4'},0.004331111907958984, 0.0014238702065987555
OCC,HU,{'edge4'},0.0003333886464436849, 0.001434455569670623
IASR,HV,{'edge10'},0.11765472094217937, 0.01811598941526581
IAS,HV,{'edge10'},0.03731822967529297, 0.00737801941982704
OCC,HV,{'edge10'},0.07146271069844563, 0.03205615459170615
IASR,HW,{'edge10'},0.019333918889363606, 0.0014375335547478928
IAS,HW,{'edge10'},0.01459201176961263, 0.01764763345964847
OCC,HW,{'edge10'},0.015304962793986002, 0.00788092506312254
IASR,HX,{'edge10'},0.03871933619181315, 0.01102044180955949
IAS,HX,{'edge10'},0.0242001215616862, 0.009556555516763016
OCC,HX,{'edge10'},0.035019477208455406, 0.017375843234158524
IASR,HY,{'edge10'},0.1241167386372884, 0.0239524803488651
IAS,HY,{'edge10'},0.07029112180074056, 0.015805310458239016
OCC,HY,{'edge10'},0.16655476888020834, 0.03467274991704996
IASR,HZ,{'edge41'},0.3161286513010661, 0.01620945377218388
IAS,HZ,{'edge41'},0.14574948946634927, 0.011033476065729846
OCC,HZ,{'edge41'},0.41508857409159344, 0.1143137788021328
IASR,I,{'edge41'},0.045637289683024086, 0.011747225823448048
IAS,I,{'edge41'},0.027071317036946613, 0.02047972944257493
OCC,I,{'edge41'},0.042051235834757485, 0.004457836376072949
IASR,IA,{'edge4'},0.014999787012736002, 0.010828611270676391
IAS,IA,{'edge4'},0.00966660181681315, 0.005174849405590607
OCC,IA,{'edge4'},0.007006168365478516, 0.002507678461170997
IASR,IAA,{'edge10'},0.02742457389831543, 0.009684743864240406
IAS,IAA,{'edge10'},0.018505175908406574, 0.012435968324124346
OCC,IAA,{'edge10'},0.017639319101969402, 0.005835379505348742
IASR,IB,{'edge40'},0.09459352493286133, 0.023365508015084042
IAS,IB,{'edge40'},0.03608250617980957, 0.017591122017982908
OCC,IB,{'edge40'},0.03605381647745768, 0.013227809064913103
IASR,IBA,{'edge40'},0.0881948471069336, 0.013055852805698619
IAS,IBA,{'edge40'},0.045334418614705406, 0.011195651793241338
OCC,IBA,{'edge40'},0.0926822026570638, 0.0103791936878997
IASR,IC,{'edge41'},0.05252846082051595, 0.007670503231026037
IAS,IC,{'edge41'},0.03700025876363119, 0.004928789793339982
OCC,IC,{'edge41'},0.050763607025146484, 0.011420832184497364
IASR,ICA,{'edge6'},0.02006045977274577, 0.004583269101638074
IAS,ICA,{'edge6'},0.01032876968383789, 0.0027097129974055574
OCC,ICA,{'edge6'},0.010693868001302084, 0.0029840135540214223
IASR,ID,{'edge4'},0.009575843811035156, 0.00836347094144354
IAS,ID,{'edge4'},0.005614837010701497, 0.0039150572494044905
OCC,ID,{'edge4'},0.00030724207560221356, 0.0013219559552673722
IASR,IDA,{'edge40'},0.1104280153910319, 0.031002363122438557
IAS,IDA,{'edge40'},0.05851308504740397, 0.014943433332671958
OCC,IDA,{'edge40'},0.11042292912801106, 0.005805569961686793
IASR,IE,{'edge10'},0.025186936060587566, 0.014969361517608625
IAS,IE,{'edge10'},0.017331520716349285, 0.0173264037735663
OCC,IE,{'edge10'},0.01633286476135254, 0.007814642784697743
IASR,IEA,{'edge4'},0.014698664347330729, 0.0039019142473235777
IAS,IEA,{'edge4'},0.013531923294067383, 0.013514885946638897
OCC,IEA,{'edge7'},0.013302326202392578, 0.01441923788700446
IASR,IF,{'edge4'},0.014333486557006836, 0.007589973422642439
IAS,IF,{'edge4'},0.006332794825236003, 0.0014347994696150927
OCC,IF,{'edge4'},0.004000186920166016, 1.56698479834723e-06
IASR,IFA,{'edge10'},0.023094336191813152, 0.006505747600694128
IAS,IFA,{'edge10'},0.012305816014607748, 0.007987999420827646
OCC,IFA,{'edge10'},0.017360607782999676, 0.011225394039736658
IASR,IG,{'edge6'},0.10462212562561035, 0.024076574321460438
IAS,IG,{'edge6'},0.0691208044687907, 0.014986929921173453
OCC,IG,{'edge6'},0.09786097208658855, 0.02893583524611753
IASR,IGA,{'edge41'},0.0504911740620931, 0.019295937995683698
IAS,IGA,{'edge41'},0.018999735514322918, 9.863176369625437e-06
OCC,IGA,{'edge41'},0.040335655212402344, 0.01618166061881415
IASR,IH,{'edge6'},0.1623070240020752, 0.012636052361609123
IAS,IH,{'edge6'},0.0970323880513509, 0.0042994344434547195
OCC,IH,{'edge6'},0.19910812377929688, 0.022645524883468788
IASR,IHA,{'edge6'},0.1365074316660563, 0.02308159922994268
IAS,IHA,{'edge6'},0.06618984540303548, 0.010583894188085271
OCC,IHA,{'edge6'},0.09785938262939453, 0.02988541998670037
IASR,II,{'edge2'},0.053498268127441406, 0.020892772769285937
IAS,II,{'edge2'},0.03652254740397135, 0.0033354913933268397
OCC,II,{'edge2'},0.03721141815185547, 0.013008154975230597
IASR,IIA,{'edge40'},0.08766667048136394, 0.020002698151111546
IAS,IIA,{'edge40'},0.05899167060852051, 0.03005802877080805
OCC,IIA,{'edge40'},0.07748611768086751, 0.029251537618902295
IASR,IJ,{'edge10'},0.023964564005533855, 0.01385571010405855
IAS,IJ,{'edge10'},0.01613585154215495, 0.012913571233216169
OCC,IJ,{'edge10'},0.014449040095011393, 0.0012679664552928372
IASR,IJA,{'edge6'},0.023038148880004883, 0.015272505314452964
IAS,IJA,{'edge6'},0.013332049051920572, 0.005698230663191489
OCC,IJA,{'edge6'},0.013996362686157227, 0.008972549091162879
IASR,IK,{'edge10'},0.02325860659281413, 0.012402912481902029
IAS,IK,{'edge10'},0.010669787724812826, 0.0014106912306094
OCC,IK,{'edge10'},0.017211516698201496, 0.005997283026589843
IASR,IKA,{'edge10'},0.030172348022460938, 0.012738449421628533
IAS,IKA,{'edge10'},0.01725308100382487, 0.0010829384752824038
OCC,IKA,{'edge10'},0.024334271748860676, 0.006150290011474292
IASR,IL,{'edge10'},0.1001291275024414, 0.03226317476718501
IAS,IL,{'edge10'},0.0507962703704834, 0.0040355818310249345
OCC,IL,{'edge10'},0.11306492487589519, 0.011708981202267021
IASR,ILA,{'edge10'},0.05852826436360677, 0.00653877391350264
IAS,ILA,{'edge10'},0.02732364336649577, 0.0057109800417265094
OCC,ILA,{'edge10'},0.05539099375406901, 0.013941244817320283
IASR,IM,{'edge6'},0.948234478632609, 0.05211114381882868
IAS,IM,{'edge6'},0.4756111303965251, 0.02888420418796536
OCC,IM,{'edge6'},1.998928467432658, 0.235047036814595
IASR,IMA,{'edge4'},0.016332387924194336, 0.003773602395243903
IAS,IMA,{'edge4'},0.006641705830891927, 0.001388720941361793
OCC,IMA,{'edge4'},0.009304046630859375, 0.00368725507775593
IASR,IN,{'edge6'},0.041591644287109375, 0.014216374566152894
IAS,IN,{'edge6'},0.019156773885091145, 0.008983015803908144
OCC,IN,{'edge6'},0.032372077306111656, 0.0076759013018779035
IASR,INA,{'edge4'},0.0060015519460042315, 8.825007285820408e-05
IAS,INA,{'edge4'},0.0073053836822509766, 0.00802772368445867
OCC,INA,{'edge4'},0.0006663004557291666, 0.0014334944621608294
IASR,IO,{'edge10'},0.04219818115234375, 0.013486163517911858
IAS,IO,{'edge10'},0.02021622657775879, 0.005234822516480997
OCC,IO,{'edge10'},0.04269854227701823, 0.023051683024916853
IASR,IP,{'edge10'},0.09346818923950195, 0.011577849895552347
IAS,IP,{'edge10'},0.046172539393107094, 0.010054255316062502
OCC,IP,{'edge10'},0.05943910280863444, 0.010263497868673394
IASR,IQ,{'edge10'},0.021412213643391926, 0.0034241623276589396
IAS,IQ,{'edge10'},0.012372016906738281, 0.0037161097943273157
OCC,IQ,{'edge10'},0.01732794443766276, 0.007794812619304781
IASR,IR,{'edge41'},0.026173988978068035, 0.012969017944523518
IAS,IR,{'edge41'},0.015984455744425457, 0.006560024347383634
OCC,IR,{'edge41'},0.02202916145324707, 0.015016410136731162
IASR,IS,{'edge41'},0.02447231610616048, 0.006259799867798114
IAS,IS,{'edge41'},0.015346050262451172, 0.010104246813456346
OCC,IS,{'edge41'},0.024970134099324543, 0.01538432662248988
IASR,IT,{'edge10'},0.13541332880655924, 0.023180707508813226
IAS,IT,{'edge10'},0.06538820266723633, 0.014683884707276582
OCC,IT,{'edge10'},0.10776933034261067, 0.007671833672675134
IASR,IU,{'edge6'},0.10516579945882161, 0.03378304710645266
IAS,IU,{'edge6'},0.08896748224894206, 0.08408601980195285
OCC,IU,{'edge6'},0.12553739547729492, 0.03541814094590983
IASR,IV,{'edge4'},0.01702992121378581, 0.00439120373026769
IAS,IV,{'edge4'},0.009647369384765625, 0.011400084523107855
OCC,IV,{'edge4'},0.013943910598754883, 0.011276910512299258
IASR,IW,{'edge41'},0.0443731943766276, 0.0264456234316688
IAS,IW,{'edge41'},0.027335484822591145, 0.01654326019451965
OCC,IW,{'edge41'},0.037393808364868164, 0.01013052578322943
IASR,IX,{'edge41'},0.020004987716674805, 0.008755247497190775
IAS,IX,{'edge41'},0.015590985616048178, 0.013408161858871207
OCC,IX,{'edge41'},0.014334678649902344, 0.005749282173186312
IASR,IY,{'edge6'},0.19690227508544922, 0.026402472047362444
IAS,IY,{'edge6'},0.11360947291056316, 0.022276497700816158
OCC,IY,{'edge6'},0.29716261227925617, 0.09060247788577785
IASR,IZ,{'edge6'},0.019355376561482746, 0.005393268560146869
IAS,IZ,{'edge6'},0.010322491327921549, 0.001465441676453533
OCC,IZ,{'edge6'},0.010785818099975586, 0.0016897756964106782
IASR,J,{'edge7'},0.05738647778828939, 0.02024093220930318
IAS,J,{'edge7'},0.04118164380391439, 0.006718873445292531
OCC,J,{'edge7'},0.05059504508972168, 0.012758397417784324
IASR,JA,{'edge41'},0.025741418202718098, 0.018907512487695063
IAS,JA,{'edge41'},0.0206295649210612, 0.0056432904642488265
OCC,JA,{'edge41'},0.020566304524739582, 0.012252705867124689
IASR,JAA,{'edge6'},0.08492247263590495, 0.021441448933326092
IAS,JAA,{'edge6'},0.04899930953979492, 0.019983184726576293
OCC,JAA,{'edge6'},0.073180357615153, 0.014369009244750472
IASR,JB,{'edge41'},0.02848990758260091, 0.011830104715534348
IAS,JB,{'edge41'},0.019486109415690105, 0.019627528793152795
OCC,JB,{'edge41'},0.01866769790649414, 0.0073918570958496615
IASR,JBA,{'edge41'},0.03153769175211588, 0.014004140366663245
IAS,JBA,{'edge41'},0.014334440231323242, 0.0014243098821296897
OCC,JBA,{'edge41'},0.02997446060180664, 0.011095638305284912
IASR,JC,{'edge40'},0.0783538023630778, 0.0016951006942907206
IAS,JC,{'edge40'},0.04683812459309896, 0.016885912260497748
OCC,JC,{'edge40'},0.06350398063659668, 0.016470140414513328
IASR,JCA,{'edge10'},0.0854349931081136, 0.018511833886609076
IAS,JCA,{'edge10'},0.03718996047973633, 0.0028366522584163723
OCC,JCA,{'edge10'},0.05329124132792155, 0.010214874793206031
IASR,JD,{'edge2'},0.036331733067830406, 0.027520854272841615
IAS,JD,{'edge2'},0.016667524973551433, 0.0035798857620753474
OCC,JD,{'edge2'},0.014172951380411783, 0.004739333627939444
IASR,JDA,{'edge41'},0.030613819758097332, 0.01646229690152061
IAS,JDA,{'edge41'},0.01684284210205078, 0.011246898331719797
OCC,JDA,{'edge41'},0.024362643559773762, 0.0029164560050860223
IASR,JE,{'edge10'},0.14086095492045084, 0.03050803883403307
IAS,JE,{'edge10'},0.07594156265258789, 0.01039551725467405
OCC,JE,{'edge10'},0.1929926077524821, 0.010120631280799337
IASR,JEA,{'edge2'},0.01731077829996745, 0.006354744775177743
IAS,JEA,{'edge2'},0.00935665766398112, 0.0029205710242598236
OCC,JEA,{'edge2'},0.005468686421712239, 0.0020012376054905673
IASR,JF,{'edge2'},0.02218039830525716, 0.01426361607787173
IAS,JF,{'edge2'},0.01236112912495931, 0.005200426968122504
OCC,JF,{'edge2'},0.009673833847045898, 0.010194075199330428
IASR,JFA,{'edge10'},0.021230459213256836, 0.008476131595471939
IAS,JFA,{'edge10'},0.014329274495442709, 0.011175660100080177
OCC,JFA,{'edge10'},0.01800219217936198, 0.012427578647866871
IASR,JG,{'edge10'},0.056306044260660805, 0.011802529535825279
IAS,JG,{'edge10'},0.024869124094645183, 0.008457017730929758
OCC,JG,{'edge10'},0.03369863828023275, 0.0355238053551274
IASR,JGA,{'edge10'},0.020665725072224934, 0.0069937452521577695
IAS,JGA,{'edge10'},0.010999917984008789, 0.0024848461130989215
OCC,JGA,{'edge10'},0.023409128189086914, 0.0015161750080502692
IASR,JH,{'edge7'},0.03223609924316406, 0.02489985061250631
IAS,JH,{'edge7'},0.015663544336954754, 0.003794736771437272
OCC,JH,{'edge7'},0.025218645731608074, 0.012256418829708264
IASR,JHA,{'edge6'},0.019926150639851887, 0.006457411086206918
IAS,JHA,{'edge6'},0.012374003728230795, 0.0037022521333142547
OCC,JHA,{'edge6'},0.01519012451171875, 0.004788841458999338
IASR,JI,{'edge7'},0.0156704584757487, 0.001507448955358996
IAS,JI,{'edge7'},0.007668018341064453, 0.0014448916931722718
OCC,JI,{'edge7'},0.0009982585906982422, 0.00020062913593447417
IASR,JIA,{'edge6'},0.02197122573852539, 0.012318366159326258
IAS,JIA,{'edge6'},0.011000235875447592, 0.002486923593798855
OCC,JIA,{'edge6'},0.011333306630452475, 0.0014313987802661787
IASR,JJ,{'edge40'},0.08469247817993164, 0.020717954799809174
IAS,JJ,{'edge40'},0.04981668790181478, 0.004276131685590399
OCC,JJ,{'edge40'},0.08392850557963054, 0.02275810343814561
IASR,JJA,{'edge10'},0.020634810129801433, 0.005070575485712048
IAS,JJA,{'edge10'},0.010667800903320312, 0.0014495070397618401
OCC,JJA,{'edge10'},0.019361495971679688, 0.015126596068147459
IASR,JK,{'edge10'},0.09863090515136719, 0.023842415940415695
IAS,JK,{'edge10'},0.055679003397623696, 0.011337373431198032
OCC,JK,{'edge10'},0.09951297442118327, 0.012715523455528998
IASR,JKA,{'edge40'},0.10236247380574544, 0.01585851347535346
IAS,JKA,{'edge40'},0.05889423688252767, 0.029602282839797132
OCC,JKA,{'edge40'},0.08552289009094238, 0.0068332698227807995
IASR,JL,{'edge10'},0.02522762616475423, 0.009700064586018065
IAS,JL,{'edge10'},0.02097169558207194, 0.01624571801240904
OCC,JL,{'edge10'},0.019008715947469074, 0.01144150899447087
IASR,JLA,{'edge40'},0.09479324022928874, 0.006987186705184438
IAS,JLA,{'edge40'},0.03972546259562174, 0.0025992712162507337
OCC,JLA,{'edge40'},0.07524593671162923, 0.057916664377952023
IASR,JM,{'edge6'},0.07242568333943684, 0.015028811221891588
IAS,JM,{'edge6'},0.05598179499308268, 0.010083761904234144
OCC,JM,{'edge6'},0.07929690678914388, 0.020627567841271868
IASR,JMA,{'edge7'},0.01433412233988444, 0.0014389009650787974
IAS,JMA,{'edge7'},0.013702869415283203, 0.008754151635993059
OCC,JMA,{'edge7'},0.01624162991841634, 0.024505008247146538
IASR,JN,{'edge2'},0.049815972646077476, 0.011938978894292043
IAS,JN,{'edge2'},0.02799383799235026, 0.019642270859856495
OCC,JN,{'edge2'},0.030039151509602863, 0.006676684794820909
IASR,JNA,{'edge4'},0.008669694264729818, 0.009368126760170046
IAS,JNA,{'edge4'},0.004656553268432617, 0.0027509069895263086
OCC,JNA,{'edge4'},0.0003617604573567708, 0.001556529619342235
IASR,JO,{'edge41'},0.0808881123860677, 0.02735369181196699
IAS,JO,{'edge41'},0.03333258628845215, 0.001614651320726864
OCC,JO,{'edge41'},0.06891107559204102, 0.028260683081967424
IASR,JP,{'edge10'},0.02199713389078776, 0.008999378870059579
IAS,JP,{'edge10'},0.017673969268798828, 0.0160738865207553
OCC,JP,{'edge10'},0.015659252802530926, 0.0037210557217407804
IASR,JQ,{'edge41'},0.02034155527750651, 0.005655780902271403
IAS,JQ,{'edge41'},0.013997475306193033, 0.0025360792518839778
OCC,JQ,{'edge41'},0.017968177795410156, 0.0002426138690649475
IASR,JR,{'edge10'},0.029555797576904297, 0.00523855901475704
IAS,JR,{'edge10'},0.01578545570373535, 0.004210157981206897
OCC,JR,{'edge10'},0.02236183484395345, 0.014475420229199036
IASR,JS,{'edge7'},0.049741903940836586, 0.018902896174241943
IAS,JS,{'edge7'},0.019848108291625977, 0.004790860725010821
OCC,JS,{'edge7'},0.01896826426188151, 0.0065075390783709205
IASR,JT,{'edge41'},0.0496679941813151, 0.021755978763090187
IAS,JT,{'edge41'},0.03590170542399088, 0.013371739628541868
OCC,JT,{'edge41'},0.049024740854899086, 0.013837089928804155
IASR,JU,{'edge7'},0.06119290987650553, 0.026177633842790194
IAS,JU,{'edge7'},0.031672159830729164, 0.021128534779626666
OCC,JU,{'edge7'},0.03130586942036947, 0.00858901342116459
IASR,JV,{'edge41'},0.10431400934855144, 0.00802387004774035
IAS,JV,{'edge41'},0.05316877365112305, 0.028352832910130844
OCC,JV,{'edge41'},0.08890112241109212, 0.004916411258213146
IASR,JW,{'edge10'},0.22979060808817545, 0.1608966789815071
IAS,JW,{'edge10'},0.10837213198343913, 0.05846627392012383
OCC,JW,{'edge10'},0.15912771224975586, 0.05013579038606147
IASR,JX,{'edge10'},0.18150941530863443, 0.02682372401433415
IAS,JX,{'edge10'},0.08675909042358398, 0.00509872386286102
OCC,JX,{'edge10'},0.19340825080871582, 0.029143908352452227
IASR,JY,{'edge6'},0.26897740364074707, 0.013453748852200674
IAS,JY,{'edge6'},0.0993512471516927, 0.011059829363135907
OCC,JY,{'edge6'},0.21567447980244955, 0.01942909507865119
IASR,JZ,{'edge41'},0.045446157455444336, 0.01172042368594446
IAS,JZ,{'edge41'},0.026024262110392254, 0.010930931526531391
OCC,JZ,{'edge41'},0.045698960622151695, 0.010122386604184143
IASR,K,{'edge10'},0.026632308959960938, 0.0015633797202755273
IAS,K,{'edge10'},0.017666737238566082, 0.006465564509980853
OCC,K,{'edge10'},0.01867357889811198, 0.014123913587361012
IASR,KA,{'edge10'},0.12949609756469727, 0.022671905810046702
IAS,KA,{'edge10'},0.06881507237752278, 0.007271053489493333
OCC,KA,{'edge10'},0.1114043394724528, 0.02302554970099377
IASR,KAA,{'edge4'},0.014332930246988932, 0.003796892918972953
IAS,KAA,{'edge4'},0.01436010996500651, 0.018759817085771884
OCC,KAA,{'edge4'},0.011972983678181967, 0.012952328468494876
IASR,KB,{'edge6'},0.05734785397847494, 0.01623520464597173
IAS,KB,{'edge6'},0.0345768928527832, 0.008868235665419697
OCC,KB,{'edge6'},0.05498552322387695, 0.0022922981538930887
IASR,KBA,{'edge2'},0.01766173044840495, 0.009379916858966568
IAS,KBA,{'edge2'},0.012361685434977213, 0.010283353951926035
OCC,KBA,{'edge2'},0.006334543228149414, 0.0014006129530091313
IASR,KC,{'edge10'},0.04925203323364258, 0.009240592869286069
IAS,KC,{'edge10'},0.02113763491312663, 0.004222342499444818
OCC,KC,{'edge10'},0.03328410784403483, 0.0056732218605517045
IASR,KCA,{'edge40'},0.04934112230936686, 0.020540484564186404
IAS,KCA,{'edge40'},0.0319676399230957, 0.006474101378515104
OCC,KCA,{'edge40'},0.045726776123046875, 0.016559651252437257
IASR,KD,{'edge41'},0.06534091631571452, 0.0330746318582339
IAS,KD,{'edge41'},0.051871140797932945, 0.03382162706601375
OCC,KD,{'edge41'},0.07825152079264323, 0.01271900136712493
IASR,KDA,{'edge4'},0.0063629945119222, 0.0015629431826130835
IAS,KDA,{'edge4'},0.00496983528137207, 0.002390845583737502
OCC,KDA,{'edge4'},0.0003325144449869792, 0.0014306941843866235
IASR,KE,{'edge6'},0.03975756963094076, 0.01770072845643334
IAS,KE,{'edge6'},0.03058767318725586, 0.006032395163843457
OCC,KE,{'edge6'},0.0382844607035319, 0.004395472935774286
IASR,KEA,{'edge41'},0.02910916010538737, 0.02151309243542029
IAS,KEA,{'edge41'},0.013338406880696615, 0.01225761465340102
OCC,KEA,{'edge41'},0.018969297409057617, 0.01305888588135222
IASR,KF,{'edge40'},0.0730573336283366, 0.022954067504875775
IAS,KF,{'edge40'},0.041666666666666664, 0.008733885167655593
OCC,KF,{'edge40'},0.053333123524983726, 0.007291679084286231
IASR,KFA,{'edge2'},0.01797000567118327, 0.01070254236199115
IAS,KFA,{'edge2'},0.009446223576863607, 0.001263951504024075
OCC,KFA,{'edge2'},0.00833431879679362, 0.008885858711551153
IASR,KG,{'edge4'},0.019790093104044598, 0.009398951729437388
IAS,KG,{'edge4'},0.013004620869954428, 0.007549386637946124
OCC,KG,{'edge4'},0.010995070139567057, 0.0024842886776860595
IASR,KGA,{'edge10'},0.02417135238647461, 0.022219318761936547
IAS,KGA,{'edge10'},0.013327598571777344, 0.005161366060593781
OCC,KGA,{'edge10'},0.01869090398152669, 0.020252363076889678
IASR,KH,{'edge2'},0.028377850850423176, 0.000801621161587081
IAS,KH,{'edge2'},0.020393530527750652, 0.007579495642873479
OCC,KH,{'edge2'},0.01800688107808431, 0.0043107757227346475
IASR,KHA,{'edge6'},0.03152330716451009, 0.010752171469166677
IAS,KHA,{'edge6'},0.031125466028849285, 0.013711711817120494
OCC,KHA,{'edge6'},0.032354513804117836, 0.0037484595493382394
IASR,KI,{'edge10'},0.09038917223612468, 0.007707239343603586
IAS,KI,{'edge10'},0.0340574582417806, 0.012685765886844412
OCC,KI,{'edge10'},0.031194130579630535, 0.012895366880076071
IASR,KIA,{'edge41'},0.06856616338094075, 0.017115763730285675
IAS,KIA,{'edge41'},0.041641791661580406, 0.018639636049070513
OCC,KIA,{'edge41'},0.0646204948425293, 0.008064192336411672
IASR,KJ,{'edge41'},0.03267510732014974, 0.011810717181292228
IAS,KJ,{'edge41'},0.02120065689086914, 0.011203578328511477
OCC,KJ,{'edge41'},0.03499372800191244, 0.0204515753724181
IASR,KJA,{'edge4'},0.013844728469848633, 0.008381106049826946
IAS,KJA,{'edge4'},0.007333914438883464, 0.005739703040077961
OCC,KJA,{'edge4'},0.004332304000854492, 0.0014305234881884926
IASR,KK,{'edge6'},0.11451681454976399, 0.016332025808516865
IAS,KK,{'edge6'},0.04198884963989258, 0.012911733693288473
OCC,KK,{'edge6'},0.056320905685424805, 0.016664059814255977
IASR,KKA,{'edge41'},0.1561309496561686, 0.02434813790767299
IAS,KKA,{'edge41'},0.07303071022033691, 0.006620035070735919
OCC,KKA,{'edge41'},0.09725515047709148, 0.024052700866343316
IASR,KL,{'edge4'},0.027221520741780598, 0.017528099440514557
IAS,KL,{'edge4'},0.014954090118408203, 0.004849760739147477
OCC,KL,{'edge4'},0.017971913019816082, 0.00645610288794434
IASR,KLA,{'edge10'},0.03572440147399902, 0.00391653297712209
IAS,KLA,{'edge10'},0.023973782857259113, 0.010706188532531235
OCC,KLA,{'edge10'},0.03607479731241862, 0.011183230473391866
IASR,KM,{'edge6'},8.532497962315878, 0.13860497378875372
IAS,KM,{'edge6'},4.733635028203328, 0.1939287843717575
OCC,KM,{'edge6'},84.77803333600362, 0.9694666451997321
IASR,KMA,{'edge2'},0.01799766222635905, 0.009104865245198037
IAS,KMA,{'edge2'},0.010328849156697592, 0.003770616286684316
OCC,KMA,{'edge2'},0.010639190673828125, 0.014164611678755988
IASR,KN,{'edge6'},0.04802727699279785, 0.0109005558234767
IAS,KN,{'edge6'},0.03764772415161133, 0.00993326272935688
OCC,KN,{'edge6'},0.04435857137044271, 0.015293741956530382
IASR,KNA,{'edge40'},0.08040976524353027, 0.01289018206563886
IAS,KNA,{'edge40'},0.05334719022115072, 0.017729175743726303
OCC,KNA,{'edge40'},0.07896931966145833, 0.015124875282682268
IASR,KO,{'edge2'},0.020030657450358074, 0.009099711078016135
IAS,KO,{'edge2'},0.011252244313557943, 0.003842433753710636
OCC,KO,{'edge2'},0.005666573842366536, 0.001434797636026662
IASR,KP,{'edge0'},0.01955525080362956, 0.0034014071289584233
IAS,KP,{'edge0'},0.010649601618448893, 0.009292757493238412
OCC,KP,{'edge0'},0.012772560119628906, 0.009760634781538305
IASR,KQ,{'edge6'},0.059292872746785484, 0.02674542056660251
IAS,KQ,{'edge6'},0.02948133150736491, 0.008965104957635384
OCC,KQ,{'edge6'},0.041039228439331055, 0.008381051326397533
IASR,KR,{'edge41'},0.02198489507039388, 0.012442930843285942
IAS,KR,{'edge41'},0.0119630495707194, 0.004147098924337896
OCC,KR,{'edge41'},0.021333853403727215, 0.013028883105298749
IASR,KS,{'edge6'},0.24463367462158203, 0.016868844153510573
IAS,KS,{'edge6'},0.10120240847269694, 0.010026741973758193
OCC,KS,{'edge6'},0.21324427922566733, 0.04821892232374488
IASR,KT,{'edge2'},0.0193026065826416, 0.00508056728709234
IAS,KT,{'edge2'},0.010373353958129883, 0.0014225792146162868
OCC,KT,{'edge2'},0.006294806798299153, 0.0014648297284465329
IASR,KU,{'edge41'},0.025752147038777668, 0.001441419704383951
IAS,KU,{'edge41'},0.015517950057983398, 0.004615080425168264
OCC,KU,{'edge41'},0.016985019048055012, 0.002659364952222329
IASR,KV,{'edge4'},0.027452468872070312, 0.007583962839054684
IAS,KV,{'edge4'},0.017969687779744465, 0.01226959219616292
OCC,KV,{'edge4'},0.015666643778483074, 0.0014344555696706226
IASR,KW,{'edge7'},0.06447172164916992, 0.008418313306571473
IAS,KW,{'edge7'},0.03680888811747233, 0.011182827721957852
OCC,KW,{'edge7'},0.05533623695373535, 0.007953097423538343
